,Unnamed: 0,listing_id,id,date,reviewer_id,reviewer_name,comments,langs,room_type,calculated_host_listings_count,is_superhost
92,262,55884,133917963,2017-02-25,117105379,Gabrielle,"The place was great! Clean, comfortable, and well-equipped, with laundry and a 24-hour security desk in the building. Very close to the metro and only a 10-15 minute walk from the plaza de armas. It was a very pleasant home base after wandering around Santiago all day! ",en,Entire home/apt,17,Yes
93,265,55884,139074520,2017-03-23,4219319,Catalina,Great location in central Santiago close to mini markets and the metro. It was clean and comfortable and definitely great value for money! ,en,Entire home/apt,17,Yes
94,270,55884,147707732,2017-04-28,79720751,Mark,"Raul was extremely helpful, and this apartment was in a great location of Santiago. Had a great stay. ",en,Entire home/apt,17,Yes
95,277,55884,166789021,2017-07-04,55283541,Emilio,Clean and well equipped this apartment is just three blocks away from a subway station. Upon our arrival the host was already waiting for us and was very kind to answer our unending doubts about the city and its attractions. He even had a custom made map describing the most important sights full of tips about what to do.,en,Entire home/apt,17,Yes
96,297,55884,221736702,2017-12-27,75423003,Ellen,"Raul made extra efforts to accommodate our early arrival and fix a TV issue. Great location near neighborhood shops, walking distance to many historic sights. The apartment was noisy at night due to voices below when summer windows are open. Overall we enjoyed our week in his unit and would return to stay again.",en,Entire home/apt,17,Yes
97,303,55884,237328032,2018-02-22,159632587,Rebecca,Enjoyed our stay.,en,Entire home/apt,17,Yes
98,307,55884,242607576,2018-03-12,107397596,Neil,Raul was an amazing host and we had a great pleasure staying at his place. It is situated in a very convenient location close to almost everything you need to enjoy your visit to Santiago. Wouldn't hesitate to recommend living here.,en,Entire home/apt,17,Yes
99,313,55884,253914438,2018-04-15,107846798,Marilu,"MUY RECOMENDABLE! !! 
EL DEPARTAMENTO HERMOSO CON TODAS LAS COMODIDADES.
RAÚL MUY ATENTO Y ACCESIBLE NOS ENTREGÓ UN MAPA Y NOS EXPLICÓ TODO. NOS MANEJAMOS RE BIEN CON SU EXPLICACION. 
ESTA LA ESTACIÓN DEL METRO A 2 CUADRAS.  HAY BARES RESTAURANTES  BANCOS Y  FARMACIAS CERCA.
100% RECOMENDABLE!!",en,Entire home/apt,17,Yes
100,315,55884,266166449,2018-05-19,167086157,Daniela,"The apartment is nice, however it does not look as bright or inviting as the photos. If your flight comes in before check out time, you will be forced to pay an extra night. Something that should be mentioned before you book the place as you do not get a full refund for cancellation. There was a lot of dust around the apartment as if the floors weren't vacuumed for a while. Also- bring your own towel! The towels provided were very rough and stiff. Felt more like floor mat towels than ones you would use to dry off. 
The apartment gets cold at night (during the time I went the weather was cold in Chile). There is a small heater in the closet that I found and helps a little if you put it close to the bed. 
I never met Raul, he sent another lady to meet me for check in. She arrived late and was unorganized in her paperwork. She did not show me around the apartment or tell me where anything was. She just said feel free to look around. She did not give me any helpful tips or information or maps. Luckily I already had most of my activities planned through trip advisor before I got to Chile. 
The apartment is close to most touristic places and convenient stores/pharmacies within walking distance. Overall the place was ok, but I would not stay here again. ",en,Entire home/apt,17,Yes
101,318,55884,273563442,2018-06-06,85350319,Thais,Raúl was an amazing host! Gave us great tips about the city and was always ready to help. I'd definitely stay again there.,en,Entire home/apt,17,Yes
102,320,55884,281784414,2018-06-25,152483890,Ricardo,"Excellent location! Excellent host! Ideal size apartment for travellers. Near every amenities necessary, such as supermarket, bakeries, transportation and etc!",en,Entire home/apt,17,Yes
103,321,55884,285416089,2018-07-03,159384324,Gabriel,"It’s a really great place to stay 
really recommend it",en,Entire home/apt,17,Yes
104,324,55884,302476707,2018-08-05,14897980,Amy,"Lovely apartment, clean, well-appointed and so quiet.  Raul was  very friendly and helpful, he sat down with me and gave me information about the city, answering any questions I had.  Even let me use his storage space to keep my luggage on my last day in town.  Also, for your curly haired folks, he has a hairdryer with a diffuser!  Swoon.  Thanks for everything, it was a great weekend!  ",en,Entire home/apt,17,Yes
105,330,55884,322248344,2018-09-12,98291467,Ann,Excellent communication; location was convenient to everything; clean; comfortable bed;shower with consistent hot water and pressure.,en,Entire home/apt,17,Yes
106,335,55884,343419155,2018-10-31,201892386,Peter,Raul made our stay in Chile so much more pleasant,en,Entire home/apt,17,Yes
107,341,55884,360394224,2018-12-20,22177724,Juan,"Handy Central location with good amenities close by.
Owner approachable and will sort out issues promptly",en,Entire home/apt,17,Yes
108,343,55884,364810980,2018-12-31,133964642,Wildiner,"The apartment is well located, within walking distance from most attractions of Santiago`s historic center. We met small issues such as insufficient toilet paper in the bath and stained towels, besides that the apartment has a unclosable  window. We also faced a small issue in the apartment (20000 pesos were stolen/lost in the apartment) and the host`s response was very unsupportive (""impossible, check it well"").",en,Entire home/apt,17,Yes
109,349,68634,127257618,2017-01-16,92695797,Thomas,The host canceled this reservation 19 days before arrival. This is an automated posting.,en,Private room,3,No
110,350,68634,213785343,2017-11-23,71231653,Jose,The host canceled this reservation 10 days before arrival. This is an automated posting.,en,Private room,3,No
111,351,69050,361195,2011-07-08,590962,Thomas,"Ben was great to rent from.  The apartment was very clean, cozy and enjoyable, in a central location that made it convenient to get to anywhere.  I would definitely rent from Ben again, given the opportunity.",en,Entire home/apt,1,No
112,353,69050,9092022,2013-12-06,5582221,Tom,Great apartment super location very recommended!,en,Entire home/apt,1,No
113,354,69050,10755171,2014-03-05,4981526,Marcos,The reservation was canceled 5 days before arrival. This is an automated posting.,en,Entire home/apt,1,No
114,356,69050,54936851,2015-11-25,1819896,Michael,"Despite our travel plans changing due to weather out of our control, Ben was accommodating, flexible and kind about it all! The apartment is in a unique part of town, with access to the subway system, and to the nice walkway promenade to the capital.  ",en,Entire home/apt,1,No
115,358,85324,220093,2011-04-07,327721,Leah,"Wow! Dan & Mimi were soo incredible. They helped us with everything and beyond! The apartment was super clean, with a wonderful view. Everything we could need plus internet & a grocery store across the street. The metro is so close! Really a wonderful experience! Thanks!",en,Entire home/apt,2,No
116,360,85324,490703,2011-08-31,918792,Sarah,"The owner was extremely courteous and arranged a ride for us from the airport and to the airport. The apartment was cozy and beautifully furnished and there was even a small bottle of wine awaiting us. Location was excellent: close to the metro and a stone's throw (a really, really hard throw) away from Plaza de Armas. We cannot recommend this place enough. Must for anyone staying in Santiago.",en,Entire home/apt,2,No
